"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2152803"	"NC_035784.1"	30668888	30668888	"+"	9.88328338006516e-34	2.52728874093714e-32	-81.1066126855601
"2153162"	"NC_035784.1"	30753269	30753269	"+"	5.70245748682472e-117	1.62849460918183e-114	-75.6190476190476
"2153588"	"NC_035784.1"	30835419	30835419	"+"	3.39260523542359e-52	1.57029395274911e-50	-79.5703624016675
"2153593"	"NC_035784.1"	30846352	30846352	"+"	3.22379312238103e-88	4.07339649100016e-86	-82.9893295110686
"2153594"	"NC_035784.1"	30848074	30848074	"+"	1.33659481030414e-112	3.33940586551165e-110	-76.306281930894
"2153595"	"NC_035784.1"	30848317	30848317	"+"	2.33343489132239e-93	3.38247032864041e-91	-81.2675990784483
"2153596"	"NC_035784.1"	30848351	30848351	"+"	1.72270674269612e-76	1.58384121792902e-74	-79.8711565632779
"2153597"	"NC_035784.1"	30848354	30848354	"+"	4.57706639534651e-81	4.75826810940526e-79	-82.8286597718307
"2153599"	"NC_035784.1"	30850260	30850260	"+"	2.7190327109428e-121	8.86049833825718e-119	-80.1919699630594
"2153600"	"NC_035784.1"	30850305	30850305	"+"	3.48743917023748e-55	1.76369453329524e-53	-80.7471264367816
"2153602"	"NC_035784.1"	30857381	30857381	"+"	9.33053033973143e-46	3.55986182535431e-44	-79.1001403989943
"2153612"	"NC_035784.1"	30859101	30859101	"+"	2.96593307185448e-50	1.2968950912444e-48	-80.7506053268765
"2154374"	"NC_035784.1"	31164262	31164262	"+"	1.9569345231839e-58	1.0866088407439e-56	-76.7186087102812
"2157446"	"NC_035784.1"	31842100	31842100	"+"	1.90254114635053e-58	1.05660106531681e-56	-75.0781983109165
"2157470"	"NC_035784.1"	31848278	31848278	"+"	2.56617029491472e-71	2.04801184245642e-69	-80.4990481878243
"2157477"	"NC_035784.1"	31859879	31859879	"+"	1.24851081172513e-116	3.52867638938507e-114	-82.7195254155625
"2157480"	"NC_035784.1"	31860386	31860386	"+"	2.17278431863093e-124	7.77568339764379e-122	-83.4266957127403
"2157486"	"NC_035784.1"	31868111	31868111	"+"	4.12011214103911e-82	4.41316680883413e-80	-84.33188805676
"2157487"	"NC_035784.1"	31868181	31868181	"+"	9.2302930965758e-53	4.3468850373015e-51	-79.3766833397461
"2161444"	"NC_035784.1"	32730833	32730833	"+"	2.04184056800561e-52	9.51007155532162e-51	-77.9774309967976
"2161570"	"NC_035784.1"	32744273	32744273	"+"	1.31648915606993e-89	1.7283526172206e-87	-82.5231481481482
"2161571"	"NC_035784.1"	32744292	32744292	"+"	5.91442123496699e-71	4.66974602125227e-69	-77.3467758625787
"2161584"	"NC_035784.1"	32746685	32746685	"+"	9.62955956035863e-34	2.46340708033374e-32	-75.1859267734554
"2161590"	"NC_035784.1"	32748049	32748049	"+"	1.215883570913e-105	2.48694380547989e-103	-76.5748217405676
"2161591"	"NC_035784.1"	32748523	32748523	"+"	2.68938358964542e-141	1.71465443036089e-138	-77.8304782955732
"2161592"	"NC_035784.1"	32748530	32748530	"+"	1.85163159439324e-148	1.53354013150066e-145	-80.9623207022051
"2161593"	"NC_035784.1"	32748613	32748613	"+"	9.00795020096772e-81	9.28235864513524e-79	-75.868544600939
"2161602"	"NC_035784.1"	32750570	32750570	"+"	2.3648482095822e-92	3.33858910700422e-90	-81.3492734031768
"2161604"	"NC_035784.1"	32750863	32750863	"+"	2.53275802973686e-103	4.83915281152358e-101	-86.4058181206714
"2161605"	"NC_035784.1"	32750875	32750875	"+"	1.03280995579549e-66	7.24342727911937e-65	-75.3178886402527
"2161606"	"NC_035784.1"	32750903	32750903	"+"	4.98797187852489e-34	1.28903365561455e-32	-77.046246130031
"2161611"	"NC_035784.1"	32752347	32752347	"+"	3.44591677133142e-54	1.69379325626001e-52	-81.4661274014156
"2161612"	"NC_035784.1"	32753058	32753058	"+"	1.01886485049121e-74	8.9234925629739e-73	-84.4982078853047
"2161613"	"NC_035784.1"	32753062	32753062	"+"	3.18530044874172e-74	2.75146815038933e-72	-84.9028316560784
"2161614"	"NC_035784.1"	32753162	32753162	"+"	3.12458527108651e-84	3.53964773412641e-82	-85.4418850628746
"2161648"	"NC_035784.1"	32761116	32761116	"+"	1.06997995953329e-165	1.84210475477246e-162	-78.1151872075867
"2162294"	"NC_035784.1"	32851528	32851528	"+"	5.12519820638566e-109	1.15531491144262e-106	-81.6245993589744
"2162295"	"NC_035784.1"	32851580	32851580	"+"	6.40539987545089e-141	4.03546163166584e-138	-80.9801887770978
"2162296"	"NC_035784.1"	32852027	32852027	"+"	1.32853579843521e-160	1.81847788522949e-157	-82.7715437889016
"2162297"	"NC_035784.1"	32852382	32852382	"+"	1.51005819521989e-65	1.02611607429526e-63	-75.1162018592297
"2162301"	"NC_035784.1"	32852825	32852825	"+"	2.6834803740071e-72	2.20230580151727e-70	-82.2549174708643
"2162302"	"NC_035784.1"	32852847	32852847	"+"	2.37455134199542e-82	2.55850700338771e-80	-79.5339173405211
"2162303"	"NC_035784.1"	32853065	32853065	"+"	5.52990086576773e-80	5.58439486867238e-78	-83.7705479452055
"2162305"	"NC_035784.1"	32853896	32853896	"+"	5.45248402129976e-105	1.09508467770556e-102	-87.7720392204982
"2162307"	"NC_035784.1"	32854351	32854351	"+"	6.24815418630745e-157	7.36939787854541e-154	-81.7186012515286
"2162308"	"NC_035784.1"	32854493	32854493	"+"	1.74636607446992e-123	6.07722870196409e-121	-75.1902880817034
"2162309"	"NC_035784.1"	32855149	32855149	"+"	1.65779993931098e-54	8.22593043421149e-53	-79.0361925623538
"2162311"	"NC_035784.1"	32855581	32855581	"+"	3.37932924797408e-158	4.1765061190758e-155	-79.8644041973757
"2162312"	"NC_035784.1"	32855635	32855635	"+"	1.94726896083337e-133	9.41200866215677e-131	-81.4780244308267
"2162313"	"NC_035784.1"	32855768	32855768	"+"	2.45055119859705e-108	5.41682310679411e-106	-81.2788080180084
"2162314"	"NC_035784.1"	32855896	32855896	"+"	2.40519934129733e-46	9.33933242271097e-45	-79.2901729980382
"2162315"	"NC_035784.1"	32856015	32856015	"+"	2.39204043207252e-118	7.12451828200228e-116	-88.2709973753281
"2162316"	"NC_035784.1"	32856022	32856022	"+"	2.01993716374808e-106	4.22621995414632e-104	-85.892001981615
"2162317"	"NC_035784.1"	32856104	32856104	"+"	4.00120986826444e-123	1.37719232233896e-120	-82.0580160751497
"2162318"	"NC_035784.1"	32856604	32856604	"+"	1.31952361607197e-143	9.13445906647529e-141	-83.5340454924127
"2162319"	"NC_035784.1"	32856677	32856677	"+"	8.95460288858067e-105	1.78733486153598e-102	-80.9044908285895
"2162320"	"NC_035784.1"	32856715	32856715	"+"	2.72888377998063e-136	1.45003575018971e-133	-82.7623427820537
"2162322"	"NC_035784.1"	32856911	32856911	"+"	1.08798417996825e-193	7.64283553085902e-190	-75.9465311722837
"2162325"	"NC_035784.1"	32856945	32856945	"+"	3.41336773322745e-203	4.09537691347424e-199	-77.1789861141268
"2162326"	"NC_035784.1"	32857072	32857072	"+"	1.35449628841269e-94	2.02961876657256e-92	-83.8055288130931
"2162327"	"NC_035784.1"	32857088	32857088	"+"	1.76698871337703e-107	3.81229800272525e-105	-87.0167583701946
"2162328"	"NC_035784.1"	32857265	32857265	"+"	3.89533377662231e-65	2.61621175723867e-63	-78.1090909090909
"2162329"	"NC_035784.1"	32857377	32857377	"+"	3.87798037214654e-76	3.53208724193206e-74	-85.133020344288
"2162331"	"NC_035784.1"	32857826	32857826	"+"	4.0829058699309e-115	1.10126775445813e-112	-81.3344651952462
"2162332"	"NC_035784.1"	32857928	32857928	"+"	3.7908167260226e-103	7.20374760747552e-101	-79.2693646496255
"2162333"	"NC_035784.1"	32857960	32857960	"+"	2.8420930392937e-108	6.27157075693635e-106	-84.3974762048323
"2162335"	"NC_035784.1"	32858283	32858283	"+"	4.77502359948651e-86	5.6843285495717e-84	-77.6507936507936
"2162336"	"NC_035784.1"	32858437	32858437	"+"	6.9050058242577e-129	2.86158313155963e-126	-78.1298511551456
"2162350"	"NC_035784.1"	32860440	32860440	"+"	3.96727445048115e-85	4.59879582328508e-83	-82.385808458225
"2162354"	"NC_035784.1"	32860716	32860716	"+"	7.24756810386308e-91	9.82954866513488e-89	-75.3129582465077
"2162355"	"NC_035784.1"	32860743	32860743	"+"	4.66738198544419e-94	6.88755747602415e-92	-78.5594578839988
"2162357"	"NC_035784.1"	32860950	32860950	"+"	3.40085804229537e-103	6.47041190386732e-101	-79.6113135519695
"2162358"	"NC_035784.1"	32861029	32861029	"+"	1.22295098029911e-79	1.22324877655995e-77	-77.411091018686
"2162364"	"NC_035784.1"	32862269	32862269	"+"	3.82301900981576e-160	5.12931513589922e-157	-83.4423676012461
"2162365"	"NC_035784.1"	32862290	32862290	"+"	1.16498456765796e-145	8.70707192802892e-143	-82.292677374067
"2162372"	"NC_035784.1"	32863085	32863085	"+"	4.51453981621822e-97	7.24774785747879e-95	-77.5644391109778
"2162427"	"NC_035784.1"	32869085	32869085	"+"	7.8516852881333e-105	1.56985081194589e-102	-83.2739794881667
"2162428"	"NC_035784.1"	32869151	32869151	"+"	2.34693458731027e-170	4.98734657840438e-167	-82.6085127860027
"2162429"	"NC_035784.1"	32869362	32869362	"+"	1.09285751282125e-157	1.32410583106934e-154	-87.2314254642974
"2162430"	"NC_035784.1"	32869371	32869371	"+"	3.45274413257896e-140	2.11625752681968e-137	-85.4906962255945
"2162431"	"NC_035784.1"	32869744	32869744	"+"	8.27237572777863e-96	1.2834607845241e-93	-80.9730761076956
"2162432"	"NC_035784.1"	32869766	32869766	"+"	1.79602314804521e-93	2.61281439187363e-91	-75.0053867700927
"2162433"	"NC_035784.1"	32869814	32869814	"+"	2.60809254011258e-87	3.21498373605497e-85	-76.5342076502732
"2162434"	"NC_035784.1"	32869886	32869886	"+"	2.91993464343637e-56	1.52289388152758e-54	-78.986128986129
"2162435"	"NC_035784.1"	32869951	32869951	"+"	3.41849453150185e-97	5.50377238225993e-95	-80.0030064018675
"2162436"	"NC_035784.1"	32870103	32870103	"+"	1.0650897262246e-45	4.05557325611326e-44	-79.7750322699613
"2162439"	"NC_035784.1"	32870443	32870443	"+"	4.92426494822106e-128	1.99082159831205e-125	-80.1125681449831
"2162440"	"NC_035784.1"	32870636	32870636	"+"	9.0192138214e-96	1.39741389193723e-93	-77.8996865203762
"2162441"	"NC_035784.1"	32870825	32870825	"+"	3.03940931735055e-64	1.99008550381965e-62	-75.4994488839901
"2162454"	"NC_035784.1"	32872693	32872693	"+"	1.00063525707464e-68	7.42876645209296e-67	-83.6777024331871
"2162457"	"NC_035784.1"	32873101	32873101	"+"	6.08774140145206e-47	2.40774760606623e-45	-75.2263399323998
"2162458"	"NC_035784.1"	32873129	32873129	"+"	1.62976585605645e-83	1.81003813319509e-81	-85.4440339354132
"2162459"	"NC_035784.1"	32873292	32873292	"+"	5.12187200621788e-115	1.37753063658135e-112	-82.2124227703627
"2162460"	"NC_035784.1"	32873680	32873680	"+"	6.19452612205282e-104	1.2074495005654e-101	-76.8390704176131
"2162461"	"NC_035784.1"	32873689	32873689	"+"	2.58644204841483e-111	6.21140121717107e-109	-77.765522875817
"2162462"	"NC_035784.1"	32873693	32873693	"+"	3.03678312552922e-119	9.26673421106794e-117	-80.0100147585916
"2162463"	"NC_035784.1"	32873725	32873725	"+"	5.74789169284374e-140	3.50005701669921e-137	-78.3281133069098
"2162464"	"NC_035784.1"	32873739	32873739	"+"	2.72521839857509e-130	1.18498934111126e-127	-75.3025146991429
"2162465"	"NC_035784.1"	32873754	32873754	"+"	1.16982844379616e-102	2.19307256419891e-100	-75.1274217020367
"2162467"	"NC_035784.1"	32874143	32874143	"+"	1.71145098785118e-143	1.17993954947022e-140	-77.7132509054577
"2162468"	"NC_035784.1"	32874205	32874205	"+"	6.76929474823773e-137	3.6732739019516e-134	-77.4686409964925
"2162470"	"NC_035784.1"	32874294	32874294	"+"	2.72705223474042e-132	1.26338050370486e-129	-81.047295383744
"2162480"	"NC_035784.1"	32875568	32875568	"+"	2.15290444871493e-114	5.67375823492622e-112	-78.5181945315692
"2162481"	"NC_035784.1"	32875625	32875625	"+"	4.48434316276859e-156	5.10262949643038e-153	-83.1161242341608
"2162482"	"NC_035784.1"	32875635	32875635	"+"	1.82037753436581e-187	9.07364545539853e-184	-84.0568271507498
"2162483"	"NC_035784.1"	32875801	32875801	"+"	1.11141243856892e-72	9.21186503635214e-71	-76.4928924046869
"2162485"	"NC_035784.1"	32877173	32877173	"+"	5.99356250534348e-99	1.01207529415131e-96	-78.7292765813635
"2163145"	"NC_035784.1"	33148016	33148016	"+"	1.07482691685177e-91	1.49283296877562e-89	-81.913407821229
"2164941"	"NC_035784.1"	33478998	33478998	"+"	2.47759125705678e-133	1.19242769778115e-130	-78.9007977291636
"2167049"	"NC_035784.1"	33997517	33997517	"+"	4.44427493075565e-120	1.3899560172941e-117	-80.5340343110127
"2167053"	"NC_035784.1"	33998387	33998387	"+"	1.11624016044368e-81	1.18167888840263e-79	-80.1832924113516
"2167054"	"NC_035784.1"	33998397	33998397	"+"	2.61496463665765e-71	2.08646240205416e-69	-76.6050598867936
"2167055"	"NC_035784.1"	33998441	33998441	"+"	3.38955652464669e-54	1.66624117128832e-52	-75.6035318736283
"2167058"	"NC_035784.1"	33999564	33999564	"+"	9.80711620086376e-89	1.25715431354208e-86	-75.5960051546392
"2167216"	"NC_035784.1"	34031679	34031679	"+"	5.32217825528896e-106	1.09987091799588e-103	-78.3462917598608
"2167223"	"NC_035784.1"	34038985	34038985	"+"	5.479502987737e-76	4.97106018455297e-74	-77.4309890414759
"2167224"	"NC_035784.1"	34039065	34039065	"+"	1.89035543511775e-124	6.77927841923276e-122	-82.0083737446008
"2167225"	"NC_035784.1"	34039157	34039157	"+"	2.35039762615686e-131	1.06114626574735e-128	-86.8053881146421
"2167230"	"NC_035784.1"	34040496	34040496	"+"	4.53198445772819e-120	1.41673372440961e-117	-84.2020195554418
"2167231"	"NC_035784.1"	34040564	34040564	"+"	3.60311460827689e-94	5.33445912310154e-92	-80.361573909961
"2167232"	"NC_035784.1"	34040649	34040649	"+"	3.94028506636019e-108	8.65337316931237e-106	-80.2375211330063
"2167444"	"NC_035784.1"	34141404	34141404	"+"	4.60391733482409e-129	1.9202889780751e-126	-83.3333333333333
"2167455"	"NC_035784.1"	34151582	34151582	"+"	2.6517214646081e-107	5.69348497584413e-105	-81.993006993007
"2169061"	"NC_035784.1"	34640867	34640867	"+"	2.21751183551638e-95	3.39616868766005e-93	-76.7065546855267
"2169062"	"NC_035784.1"	34640872	34640872	"+"	1.89024608650242e-111	4.55682424203169e-109	-79.6207066095385
"2169064"	"NC_035784.1"	34640940	34640940	"+"	2.92915103827556e-153	2.94605680430086e-150	-80.0493111687255
"2169065"	"NC_035784.1"	34640965	34640965	"+"	2.87381674167212e-124	1.02425432076629e-121	-78.7900678174428
"2169066"	"NC_035784.1"	34641066	34641066	"+"	1.49034691893927e-76	1.37267842125241e-74	-80.1998222528024
"2169080"	"NC_035784.1"	34650256	34650256	"+"	3.07573428771043e-85	3.57481287526807e-83	-75.2422374850963
"2169089"	"NC_035784.1"	34653454	34653454	"+"	1.61682235853902e-55	8.25477505271805e-54	-78.6707699591643
"2169091"	"NC_035784.1"	34655598	34655598	"+"	6.41767902373859e-57	3.41180717802356e-55	-80.344673896895
"2169092"	"NC_035784.1"	34655615	34655615	"+"	5.78603032765817e-68	4.20316904562431e-66	-80.8405554002423
"2169093"	"NC_035784.1"	34655632	34655632	"+"	1.35766798765399e-75	1.21795751113905e-73	-76.3749463749464
"2169094"	"NC_035784.1"	34655675	34655675	"+"	3.89186814764689e-107	8.31013416677809e-105	-77.1037581699347
"2169095"	"NC_035784.1"	34655715	34655715	"+"	1.33209546595818e-140	8.28643483170382e-138	-83.4581056958944
"2169096"	"NC_035784.1"	34655809	34655809	"+"	8.49462708615028e-71	6.67430443956232e-69	-81.2338250517598
"2169917"	"NC_035784.1"	35020549	35020549	"+"	1.34461980863877e-142	8.9737077314713e-140	-75.1645091693635
"2170765"	"NC_035784.1"	35147294	35147294	"+"	2.09747181898947e-86	2.52236160179976e-84	-77.9108814982241
"2171814"	"NC_035784.1"	35253156	35253156	"+"	1.92981843749804e-142	1.28255360693617e-139	-80.7558640755774
"2171815"	"NC_035784.1"	35253193	35253193	"+"	7.42886613789957e-141	4.66616102973168e-138	-77.1438082292752
"2176198"	"NC_035784.1"	35842829	35842829	"+"	1.47134562407847e-98	2.4572814232392e-96	-76.7659677321893
"2176201"	"NC_035784.1"	35843237	35843237	"+"	2.66318904871403e-59	1.51528573341625e-57	-87.5
"2176202"	"NC_035784.1"	35843270	35843270	"+"	2.99425243779512e-67	2.13194745770224e-65	-84.3772661348803
"2178280"	"NC_035784.1"	35995203	35995203	"+"	3.96669473991046e-152	3.82501112011492e-149	-75.0881139857518
"2181895"	"NC_035784.1"	36332438	36332438	"+"	5.5917582633975e-174	1.39616838991594e-170	-76.6784268061662
"2183663"	"NC_035784.1"	36512147	36512147	"+"	1.72627713842864e-58	9.5990982009747e-57	-75.7433638852518
"2183686"	"NC_035784.1"	36516036	36516036	"+"	6.84822254299235e-87	8.3502865135192e-85	-79.6415349356526
"2183691"	"NC_035784.1"	36516440	36516440	"+"	7.63987408859687e-96	1.18661804958879e-93	-77.4373668992503
"2183890"	"NC_035784.1"	36546004	36546004	"+"	5.29793961118279e-104	1.03417189361985e-101	-80.6559714795009
"2183892"	"NC_035784.1"	36546059	36546059	"+"	4.22859070834352e-91	5.77810821088109e-89	-78.2571149658331
"2183898"	"NC_035784.1"	36547190	36547190	"+"	1.72667679312472e-87	2.13918841125125e-85	-77.0358950031626
"2183899"	"NC_035784.1"	36547270	36547270	"+"	8.68830836055215e-99	1.45992876440895e-96	-79.5336701455827
"2183900"	"NC_035784.1"	36547280	36547280	"+"	5.92115887919843e-102	1.08726066826001e-99	-80.3735255570118
"2184081"	"NC_035784.1"	36571905	36571905	"+"	1.80207170370977e-96	2.84392141039706e-94	-78.7596042230943
"2184082"	"NC_035784.1"	36571930	36571930	"+"	7.0550360464025e-97	1.12603180864907e-94	-75.748231896826
"2184083"	"NC_035784.1"	36572224	36572224	"+"	1.92421407678847e-137	1.06525564624227e-134	-75.7364615727801
"2184103"	"NC_035784.1"	36577135	36577135	"+"	8.35402092117416e-86	9.87292101709714e-84	-77.5211778943122
"2184104"	"NC_035784.1"	36577160	36577160	"+"	1.56277837583753e-91	2.16114214719181e-89	-77.5188566891624
"2184141"	"NC_035784.1"	36584313	36584313	"+"	4.78009964023696e-125	1.74966624728496e-122	-77.4945637703026
"2184142"	"NC_035784.1"	36584518	36584518	"+"	2.49566076926812e-113	6.38047729400437e-111	-76.2545471504524
"2184143"	"NC_035784.1"	36584553	36584553	"+"	4.08072700967365e-160	5.46696473566418e-157	-80.8575285574513
"2184144"	"NC_035784.1"	36584576	36584576	"+"	8.98517236841112e-172	2.02862906547883e-168	-79.6743310694706
"2184161"	"NC_035784.1"	36588484	36588484	"+"	1.80189409638225e-86	2.17085536695148e-84	-75.7300536108483
"2184162"	"NC_035784.1"	36588533	36588533	"+"	2.21223760731655e-90	2.96257174765177e-88	-76.8885556686124
"2184166"	"NC_035784.1"	36588947	36588947	"+"	6.12019733732922e-85	7.05911907518422e-83	-75.9225367099383
"2184170"	"NC_035784.1"	36589817	36589817	"+"	4.13257245563582e-112	1.0170374540499e-109	-78.2871815966444
"2184177"	"NC_035784.1"	36590916	36590916	"+"	1.43724269383634e-116	4.05364049626598e-114	-82.1827932450936
"2184178"	"NC_035784.1"	36590967	36590967	"+"	4.63596080743798e-129	1.93335688233639e-126	-83.0946676324734
"2184409"	"NC_035784.1"	36629819	36629819	"+"	2.70899166134783e-90	3.61602528187801e-88	-79.9565709969789
"2184454"	"NC_035784.1"	36635241	36635241	"+"	8.4383552765555e-153	8.33555834481889e-150	-75.2019900497512
"2184466"	"NC_035784.1"	36636418	36636418	"+"	1.13871234049747e-127	4.55008395523882e-125	-77.5481179482317
"2184468"	"NC_035784.1"	36636686	36636686	"+"	2.18524877203553e-129	9.21672643518326e-127	-83.146426092991
"2184475"	"NC_035784.1"	36637235	36637235	"+"	4.54978990824312e-137	2.48780578243304e-134	-75.2052937893646
"2184501"	"NC_035784.1"	36640417	36640417	"+"	5.99969678551643e-201	6.40493643424054e-197	-85.3307358144118
"2184504"	"NC_035784.1"	36640818	36640818	"+"	7.61225528941588e-141	4.77802960075607e-138	-77.0425966159721
"2184516"	"NC_035784.1"	36642775	36642775	"+"	4.15204626088078e-173	9.96329474551528e-170	-83.7213843533175
"2184527"	"NC_035784.1"	36643854	36643854	"+"	2.73391905978553e-98	4.53184123800966e-96	-78.7827866544
"2184532"	"NC_035784.1"	36644301	36644301	"+"	8.38929153360543e-121	2.68445461030765e-118	-77.8866061474757
"2184544"	"NC_035784.1"	36645781	36645781	"+"	9.09633345226439e-127	3.52663068893452e-124	-77.4223740428952
"2184545"	"NC_035784.1"	36645805	36645805	"+"	1.92590730041732e-139	1.15026727598302e-136	-80.5916305916306
"2184546"	"NC_035784.1"	36645836	36645836	"+"	1.39805055001419e-158	1.75748637870059e-155	-84.4584292359836
"2184547"	"NC_035784.1"	36645876	36645876	"+"	2.35514570366809e-155	2.58442702133163e-152	-85.0312908549262
"2184548"	"NC_035784.1"	36645923	36645923	"+"	1.63549201570713e-149	1.41956943929331e-146	-83.3169388156601
"2184549"	"NC_035784.1"	36645964	36645964	"+"	1.60608254891552e-168	3.10184429559405e-165	-84.6224823368132
