"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2338552"	"NC_035784.1"	52835845	52835845	"+"	1.18099616587917e-43	1.02162644229401e-40	-54.2639277933395
"2339489"	"NC_035784.1"	52929416	52929416	"+"	7.04661590455785e-54	1.27910544195783e-50	-54.1673988168453
"2339490"	"NC_035784.1"	52929418	52929418	"+"	5.87218264030306e-32	1.88964345536132e-29	-50.9651358642997
"2340972"	"NC_035784.1"	52999532	52999532	"+"	3.24996977309116e-37	1.67522387375112e-34	56.5544921271998
"2340974"	"NC_035784.1"	52999653	52999653	"+"	7.68531062279442e-52	1.20861399168875e-48	54.1414484869092
"2340976"	"NC_035784.1"	52999680	52999680	"+"	6.02812617240127e-34	2.32918450836949e-31	53.7190082644628
"2340990"	"NC_035784.1"	53001881	53001881	"+"	2.85095399156911e-38	1.60531705338246e-35	52.413992149619
"2341057"	"NC_035784.1"	53010796	53010796	"+"	1.86919392575223e-38	1.06897554460567e-35	65.7927453561504
"2341147"	"NC_035784.1"	53032395	53032395	"+"	1.14206475074968e-26	2.21008676608743e-24	52.3302752293578
"2342395"	"NC_035784.1"	53155301	53155301	"+"	1.30352025572467e-21	1.45894464957233e-19	55.3272814142379
"2342817"	"NC_035784.1"	53271720	53271720	"+"	2.17639515467945e-53	3.8410512979486e-50	-53.6610929654366
"2343372"	"NC_035784.1"	53342162	53342162	"+"	7.99120000713126e-39	4.69317108038133e-36	60.6266050333847
"2346014"	"NC_035784.1"	53597277	53597277	"+"	1.69759760274309e-45	1.70115572627917e-42	59.0619498700645
"2347071"	"NC_035784.1"	53716658	53716658	"+"	2.89795625571253e-30	7.98492869740263e-28	-66.6147029865441
"2347237"	"NC_035784.1"	53734363	53734363	"+"	2.16886441476232e-100	8.24835714667165e-96	-75.9425834022608
"2351740"	"NC_035784.1"	54087109	54087109	"+"	8.75862405024011e-62	2.66218008946945e-58	54.4874720959462
"2354971"	"NC_035784.1"	54300415	54300415	"+"	5.11473555513401e-22	6.00068425354777e-20	-51.9015198404511
"2359706"	"NC_035784.1"	54876931	54876931	"+"	3.03174952433847e-26	5.61435845720258e-24	52.6315789473684
"2359709"	"NC_035784.1"	54877372	54877372	"+"	1.70441511896039e-38	9.76351432605372e-36	58.4459459459459
"2359856"	"NC_035784.1"	54890467	54890467	"+"	7.50185083747844e-62	2.30036302403197e-58	-51.5160389259326
"2359874"	"NC_035784.1"	54897312	54897312	"+"	7.64392523893849e-69	3.69577584451884e-65	-63.9172136893761
"2359903"	"NC_035784.1"	54900745	54900745	"+"	9.82535415736266e-33	3.41057321315773e-30	-59.1549295774648
"2359942"	"NC_035784.1"	54905890	54905890	"+"	9.54318432302842e-39	5.56585687674172e-36	61.572388211612
"2360879"	"NC_035784.1"	54995182	54995182	"+"	5.44768185435077e-34	2.11302480082197e-31	-55.9453781512605
"2360880"	"NC_035784.1"	54995195	54995195	"+"	1.97334848687043e-46	2.1220455191278e-43	-64.4503997696618
"2362147"	"NC_035784.1"	55105139	55105139	"+"	1.06623926936674e-53	1.91427250453678e-50	-52.4833608108933
"2362339"	"NC_035784.1"	55128159	55128159	"+"	7.39619741698839e-45	7.03207602644171e-42	51.2129380053908
"2362507"	"NC_035784.1"	55139763	55139763	"+"	1.42412733351322e-30	4.03339695228923e-28	-51.6757641921397
"2362770"	"NC_035784.1"	55160216	55160216	"+"	8.79823813593816e-24	1.25308298970247e-21	50.23121237955
"2362939"	"NC_035784.1"	55189697	55189697	"+"	3.09580028255518e-85	4.49038296925214e-81	66.6769736206397
"2363000"	"NC_035784.1"	55195531	55195531	"+"	2.30912063448695e-75	1.67077611648253e-71	64.9313697595243
"2363023"	"NC_035784.1"	55203255	55203255	"+"	4.07531977763566e-39	2.45916740356746e-36	-58.0994702508647
"2364189"	"NC_035784.1"	55358836	55358836	"+"	5.95376741081825e-23	7.73365489954894e-21	56.877990430622
"2370835"	"NC_035784.1"	56117878	56117878	"+"	8.9548919864501e-19	7.17026567585432e-17	55.3234230614705
"2370865"	"NC_035784.1"	56122896	56122896	"+"	3.56305364355262e-19	2.99589193182845e-17	-55.9198837021483
"2371743"	"NC_035784.1"	56173404	56173404	"+"	6.98265275969581e-48	8.40755250004085e-45	-53.6944826007326
"2371849"	"NC_035784.1"	56182414	56182414	"+"	7.33685842762885e-77	5.88178904442021e-73	-57.4653791308176
"2373377"	"NC_035784.1"	56315087	56315087	"+"	1.52286186132106e-61	4.55765762774892e-58	74.5454545454545
"2373378"	"NC_035784.1"	56315129	56315129	"+"	1.02428367960424e-45	1.0466093978666e-42	61.6519174041298
"2373670"	"NC_035784.1"	56353638	56353638	"+"	1.95237529383829e-15	1.02348820390594e-13	-50.6421232876712
"2377744"	"NC_035784.1"	57153032	57153032	"+"	1.20214998144484e-33	4.51950811092413e-31	51.67620477218
"2377904"	"NC_035784.1"	57167457	57167457	"+"	2.58072786238636e-83	3.14377279742893e-79	68.1485939380676
"2379046"	"NC_035784.1"	57331637	57331637	"+"	7.51589355959256e-28	1.63813841918937e-25	50.9986504723347
"2379047"	"NC_035784.1"	57331656	57331656	"+"	2.52815259435649e-35	1.10591965154015e-32	63.2794068082238
"2379117"	"NC_035784.1"	57339395	57339395	"+"	1.90473923041015e-51	2.92609481939067e-48	54.0564971751412
"2379148"	"NC_035784.1"	57343304	57343304	"+"	4.03688759820041e-39	2.4378631910438e-36	53.4126094866327
"2379720"	"NC_035784.1"	57414553	57414553	"+"	2.34930450358742e-72	1.43092956427144e-68	-57.9256425106096
"2379728"	"NC_035784.1"	57414727	57414727	"+"	1.06968807903416e-65	4.25490629022462e-62	-52.6691906995102
"2380385"	"NC_035784.1"	57498673	57498673	"+"	3.1421038838877e-61	9.2440775610034e-58	-56.9465648854962
"2385257"	"NC_035784.1"	57787507	57787507	"+"	2.3546708539505e-26	4.41132671775114e-24	-50.9612251547736
"2387377"	"NC_035784.1"	58032322	58032322	"+"	5.89091788360544e-64	2.09953840079998e-60	54.0106951871658
"2388256"	"NC_035784.1"	58132489	58132489	"+"	7.55050636096623e-36	3.45762486163756e-33	73.3606557377049
"2388272"	"NC_035784.1"	58132967	58132967	"+"	2.28601854191842e-125	3.75210561183367e-120	70.5653021442495
"2388392"	"NC_035784.1"	58151849	58151849	"+"	3.06082613501794e-35	1.33013909926596e-32	-50.9783183500793
"2388538"	"NC_035784.1"	58172571	58172571	"+"	7.90386176567526e-31	2.29757383951299e-28	-64.4892034113591
"2388930"	"NC_035784.1"	58211751	58211751	"+"	7.05541309602922e-66	2.86117889908073e-62	57.7067957249445
"2393316"	"NC_035784.1"	58496110	58496110	"+"	8.73511941844666e-41	6.04005942144116e-38	-51.5690249530554
"2393736"	"NC_035784.1"	58589539	58589539	"+"	8.15234739097159e-53	1.37274731142725e-49	59.5882522315001
"2394853"	"NC_035784.1"	58700825	58700825	"+"	4.03182156878333e-96	1.13273216134521e-91	-61.6939512100802
"2395468"	"NC_035784.1"	58775631	58775631	"+"	9.26030753526746e-33	3.22304453600159e-30	50.4637206764866
"2395473"	"NC_035784.1"	58775915	58775915	"+"	1.52261620696709e-28	3.55332872067714e-26	59.5837216526872
"2396294"	"NC_035784.1"	58868831	58868831	"+"	1.20084188433416e-53	2.14974319604392e-50	54.7544335653336
"2397425"	"NC_035784.1"	58977626	58977626	"+"	2.08738953309671e-24	3.1862807607487e-22	-54.8698167791707
"2397426"	"NC_035784.1"	58977978	58977978	"+"	1.12221347175423e-25	1.95828334163715e-23	-52.094395280236
"2397772"	"NC_035784.1"	59033354	59033354	"+"	6.82823944641421e-52	1.07763256862562e-48	63.1975867269985
"2397773"	"NC_035784.1"	59033390	59033390	"+"	5.41473132480445e-40	3.51059509875405e-37	51.0969548607248
"2399133"	"NC_035784.1"	59209897	59209897	"+"	2.49395138041205e-25	4.19178825836533e-23	-53.9354838709677
"2399270"	"NC_035784.1"	59230237	59230237	"+"	1.18800579002018e-37	6.33953284789395e-35	-56.8241469816273
"2400046"	"NC_035784.1"	59312165	59312165	"+"	2.94580806266691e-36	1.39211535760446e-33	69.6712124042593
"2400272"	"NC_035784.1"	59350284	59350284	"+"	8.96220003127576e-29	2.13692362040381e-26	56.9966977237882
"2400413"	"NC_035784.1"	59402231	59402231	"+"	7.75332957851822e-35	3.24941998535985e-32	-51.0658112582781
"2402977"	"NC_035784.1"	59664904	59664904	"+"	5.24850036816579e-35	2.23570105411126e-32	52.4154589371981
"2403000"	"NC_035784.1"	59665965	59665965	"+"	1.44456828406302e-35	6.45866516414321e-33	59.1115877039059
"2405956"	"NC_035784.1"	59975126	59975126	"+"	1.381867077071e-78	1.20373849612418e-74	-54.0061158489702
"2406058"	"NC_035784.1"	59994731	59994731	"+"	3.2069332287733e-28	7.25648962183234e-26	54.0079556412729
"2407424"	"NC_035784.1"	60113721	60113721	"+"	3.47271274025368e-21	3.70209326577825e-19	-52.672147995889
"2409520"	"NC_035784.1"	60310991	60310991	"+"	3.41676098987456e-19	2.87855160687783e-17	56.25
"2409789"	"NC_035784.1"	60356941	60356941	"+"	2.42358242308253e-45	2.39860258502013e-42	-51.261306115675
"2411861"	"NC_035784.1"	60598408	60598408	"+"	1.19862517459389e-32	4.12382082756709e-30	54.692699817255
"2411896"	"NC_035784.1"	60606369	60606369	"+"	6.31600676326562e-38	3.44828612007386e-35	62.7256608639587
"2412812"	"NC_035784.1"	60751777	60751777	"+"	6.10873380392603e-22	7.11253916288851e-20	50.6666666666667
"2412983"	"NC_035784.1"	60788280	60788280	"+"	3.87796022781994e-20	3.65252398370874e-18	-52.4899012186429
"2413821"	"NC_035784.1"	60903153	60903153	"+"	9.83746497718979e-23	1.24850877475477e-20	-57.3039573979325
"2414853"	"NC_035784.1"	61086629	61086629	"+"	1.11126615312227e-44	1.04445711224719e-41	66.7286202169923
"2414915"	"NC_035784.1"	61097486	61097486	"+"	6.7627264828012e-56	1.38930934739083e-52	-59.6332539324878
"2415798"	"NC_035784.1"	61197462	61197462	"+"	3.65194194128508e-29	9.06091475705029e-27	-56.6891891891892
"2415906"	"NC_035784.1"	61213697	61213697	"+"	6.73924527531822e-29	1.62615979691886e-26	-53.2543153049482
"2415947"	"NC_035784.1"	61225137	61225137	"+"	1.25727538614134e-19	1.11286381772922e-17	-52.7511737089202
"2425488"	"NC_035784.1"	62109560	62109560	"+"	2.84511519884306e-27	5.85145173488654e-25	52.3477394445136
"2425894"	"NC_035784.1"	62145855	62145855	"+"	3.20181515136399e-39	1.95018225709901e-36	52.9377814996718
"2425987"	"NC_035784.1"	62162931	62162931	"+"	6.08136926659956e-33	2.15608094175634e-30	-56.694882647172
"2427641"	"NC_035784.1"	62304689	62304689	"+"	1.01055742689679e-38	5.88066104115252e-36	52.6711732815742
"2428104"	"NC_035784.1"	62356294	62356294	"+"	6.64340695127417e-22	7.69942590625262e-20	54.1720154043646
"2428106"	"NC_035784.1"	62356719	62356719	"+"	6.31984380610895e-63	2.1056171178398e-59	51.2552147239264
"2428180"	"NC_035784.1"	62365793	62365793	"+"	1.36103748598995e-12	4.83007256215138e-11	51.6711229946524
"2428240"	"NC_035784.1"	62373646	62373646	"+"	3.99545197727586e-52	6.42594512381177e-49	53.5251912843187
"2428359"	"NC_035784.1"	62389398	62389398	"+"	4.91168473495631e-34	1.91225970375717e-31	50.6075384361051
"2428401"	"NC_035784.1"	62393459	62393459	"+"	4.97294532779629e-23	6.52182294253695e-21	52.3779527559055
"2430400"	"NC_035784.1"	62720940	62720940	"+"	9.36628344151691e-39	5.46472727958917e-36	52.8473748473749
"2430724"	"NC_035784.1"	62770278	62770278	"+"	1.13231029453373e-30	3.23690102726276e-28	57.2825586746433
"2434434"	"NC_035784.1"	63177328	63177328	"+"	2.17071416217517e-44	1.99393853888778e-41	52.8583090379009
"2437876"	"NC_035784.1"	63423557	63423557	"+"	3.45187758052306e-61	1.0088808352659e-57	55.1361681796464
"2440718"	"NC_035784.1"	63701953	63701953	"+"	2.00655228523082e-55	4.00094552660635e-52	55.2483974358974
"2440755"	"NC_035784.1"	63703153	63703153	"+"	9.03009937297815e-45	8.54904968673284e-42	50.2402839538176
"2440919"	"NC_035784.1"	63722878	63722878	"+"	2.03506682056818e-44	1.87430656487873e-41	52.2049857742853
"2441216"	"NC_035784.1"	63736082	63736082	"+"	1.42010473280543e-35	6.3547550762503e-33	54.4117647058823
"2442265"	"NC_035784.1"	63829014	63829014	"+"	3.48694534562372e-18	2.59246052688782e-16	-53.2641126626089
"2444457"	"NC_035784.1"	63979206	63979206	"+"	1.1582831628673e-70	6.2064129029551e-67	60.4640335221541
"2444493"	"NC_035784.1"	63986250	63986250	"+"	2.56897566919257e-41	1.8562115107603e-38	-59.1785128485511
"2444525"	"NC_035784.1"	63988396	63988396	"+"	4.76325113288227e-39	2.85769655117982e-36	-54.5780156442981
"2444538"	"NC_035784.1"	63992149	63992149	"+"	3.88800919742048e-32	1.27268236062108e-29	56.1171858881783
"2444540"	"NC_035784.1"	63992157	63992157	"+"	1.28115216805525e-27	2.73015039529204e-25	50.4597701149425
"2447964"	"NC_035784.1"	64471123	64471123	"+"	4.67923592579594e-31	1.3874967523572e-28	57.1096774193548
"2451747"	"NC_035784.1"	64787275	64787275	"+"	2.29918780912549e-24	3.49452642601893e-22	50.8713812472994
"2451773"	"NC_035784.1"	64791442	64791442	"+"	7.21373981809065e-32	2.29975579707807e-29	-57.5289133173022
"2451793"	"NC_035784.1"	64793615	64793615	"+"	2.74794696543038e-47	3.15056431112117e-44	59.4890781192151
"2456551"	"NC_035784.1"	65167295	65167295	"+"	6.70750116015739e-35	2.82783486175427e-32	54.5454545454545
"2456564"	"NC_035784.1"	65168094	65168094	"+"	3.56883045637928e-46	3.7561521119669e-43	53.3335129407116
"2457360"	"NC_035784.1"	65235981	65235981	"+"	3.43740951700658e-24	5.12264146426554e-22	60.3960396039604
"2457433"	"NC_035784.1"	65245651	65245651	"+"	2.19212866352871e-40	1.46260225665527e-37	53.5893719806763
"2457613"	"NC_035784.1"	65274514	65274514	"+"	3.76778469278213e-19	3.16019526253173e-17	50.1676106808461
"2457720"	"NC_035784.1"	65288702	65288702	"+"	9.1939265549824e-57	1.99940505231863e-53	58.8704628276958
"2457721"	"NC_035784.1"	65288710	65288710	"+"	2.9388521113628e-50	4.18105700408369e-47	56.7412949007096
"2457775"	"NC_035784.1"	65297970	65297970	"+"	7.51791937815891e-33	2.64166783807321e-30	61.9622173193602
"2457795"	"NC_035784.1"	65299635	65299635	"+"	7.84214362197585e-59	1.97225021932264e-55	64.833851594415
"2457796"	"NC_035784.1"	65299977	65299977	"+"	8.37488509742377e-41	5.79997092863418e-38	55.6814722568147
"2457803"	"NC_035784.1"	65300200	65300200	"+"	4.82318216137179e-47	5.41245158129517e-44	61.189485741846
"2457804"	"NC_035784.1"	65300339	65300339	"+"	3.2226849659412e-42	2.49876085190599e-39	56.2313060817547
"2457811"	"NC_035784.1"	65301877	65301877	"+"	3.36265941231304e-21	3.59090834213762e-19	56.6965769358591
"2461642"	"NC_035784.1"	65674408	65674408	"+"	3.27448359519073e-30	8.98429645108749e-28	54.9473684210526
"2462022"	"NC_035784.1"	65707318	65707318	"+"	3.14151436573346e-37	1.62119539780427e-34	51.8182408308991
"2462110"	"NC_035784.1"	65715492	65715492	"+"	4.70916723733802e-84	6.09362855532366e-80	64.7929427625216
"2462387"	"NC_035784.1"	65732777	65732777	"+"	2.36485300723216e-85	3.46236982642054e-81	-61.2344055488316
"2464449"	"NC_035784.1"	65918131	65918131	"+"	1.24759723326789e-76	9.84977281878113e-73	55.1469022780498
"2468766"	"NC_035784.1"	66396184	66396184	"+"	5.72421565237764e-47	6.38451227419463e-44	51.1467603434816
"2468876"	"NC_035784.1"	66403771	66403771	"+"	6.98329196547685e-41	4.86866853405524e-38	-55.825664433483
"2469997"	"NC_035784.1"	66481772	66481772	"+"	2.7829201969699e-26	5.16860207366174e-24	51.9351935193519
"2472323"	"NC_035784.1"	66677185	66677185	"+"	1.85151331018526e-40	1.24546726577867e-37	51.3783912422656
"2474600"	"NC_035784.1"	66863152	66863152	"+"	2.07458020603917e-36	9.92426049594498e-34	-73.5877188138495
"2474601"	"NC_035784.1"	66863161	66863161	"+"	7.23600509657613e-40	4.63847018226453e-37	-66.8660550458715
"2474602"	"NC_035784.1"	66863172	66863172	"+"	1.52046304679002e-22	1.89141907958114e-20	-52.5225225225225
"2481966"	"NC_035784.1"	67448576	67448576	"+"	1.05604799683396e-18	8.37800408527762e-17	-52.8780798640612
"2482085"	"NC_035784.1"	67467551	67467551	"+"	2.76368938669954e-48	3.41737828071558e-45	62.9858018347227
"2483265"	"NC_035784.1"	67658197	67658197	"+"	1.25298699198126e-28	2.94636431020093e-26	54.4256120527307
"2483459"	"NC_035784.1"	67688398	67688398	"+"	1.73745595510166e-39	1.08128034242059e-36	-52.3873873873874
"2483507"	"NC_035784.1"	67694117	67694117	"+"	3.06128677039058e-37	1.58186515858697e-34	52.359247066768
"2489474"	"NC_035784.1"	68138804	68138804	"+"	1.99004966990261e-28	4.58719419283414e-26	-52.2591645353794
"2489664"	"NC_035784.1"	68161102	68161102	"+"	1.08003845051654e-40	7.39596925717361e-38	52.7298602725548
"2493399"	"NC_035784.1"	68631528	68631528	"+"	3.37316485348345e-59	8.68645011400815e-56	58.5022244191794
"2493886"	"NC_035784.1"	68681965	68681965	"+"	7.19448416477952e-66	2.91378727474168e-62	65.7846604072674
"2494951"	"NC_035784.1"	68812212	68812212	"+"	4.56075127930238e-43	3.77162723086759e-40	-53.7474989995998
"2495118"	"NC_035784.1"	68843172	68843172	"+"	4.27516654203677e-41	3.03902525833146e-38	62.6591389205661
"2495409"	"NC_035784.1"	68889781	68889781	"+"	5.45978542015704e-41	3.84518171703823e-38	51.9224795086864
"2495858"	"NC_035784.1"	68958707	68958707	"+"	3.20713271362994e-25	5.33129855802689e-23	-50.8479648842777
"2495860"	"NC_035784.1"	68958759	68958759	"+"	6.9123619680065e-23	8.90758576332841e-21	-51.9103413143148
"2495892"	"NC_035784.1"	68963839	68963839	"+"	9.97501772995831e-44	8.68676877744615e-41	55.7424242424242
"2496070"	"NC_035784.1"	68984728	68984728	"+"	2.05854387701999e-50	2.95154747660142e-47	54.1626924649135
"2499117"	"NC_035784.1"	69187350	69187350	"+"	2.25041337819546e-43	1.90550234917293e-40	59.7173144876325
"2501931"	"NC_035784.1"	69425797	69425797	"+"	5.48997431841069e-23	7.1604388987185e-21	52.8857018687527
"2501955"	"NC_035784.1"	69429319	69429319	"+"	8.07743723436298e-40	5.15970323341429e-37	59.1317455532107
"2513490"	"NC_035784.1"	70199738	70199738	"+"	8.9998869268992e-30	2.36746954617294e-27	-57.2874149659864
"2515393"	"NC_035784.1"	70357187	70357187	"+"	1.47835242154902e-14	6.8805975029178e-13	52.8060308723226
"2518368"	"NC_035784.1"	70566678	70566678	"+"	7.84229617075972e-67	3.39200810630271e-63	53.4795532336516
"2518380"	"NC_035784.1"	70568429	70568429	"+"	9.8382817302537e-29	2.33670256483057e-26	60.4636591478697
"2518389"	"NC_035784.1"	70570028	70570028	"+"	2.85844446338956e-22	3.44840382180323e-20	53.5936113575865
"2518410"	"NC_035784.1"	70575563	70575563	"+"	1.46697161160333e-29	3.78268913259418e-27	62.3385012919897
"2518471"	"NC_035784.1"	70583171	70583171	"+"	8.56478906397065e-32	2.71217393559345e-29	56.4711987545407
"2518712"	"NC_035784.1"	70602793	70602793	"+"	1.03844218294717e-32	3.59623042313481e-30	55.8076923076923
"2523235"	"NC_035784.1"	71073366	71073366	"+"	1.16402395680073e-34	4.80036380003165e-32	55.1892551892552
"2523271"	"NC_035784.1"	71080981	71080981	"+"	1.11943435808431e-68	5.3378920960838e-65	54.5178338557277
"2523313"	"NC_035784.1"	71083877	71083877	"+"	8.68319394794132e-25	1.38072288565301e-22	50.2200029663321
"2523314"	"NC_035784.1"	71083890	71083890	"+"	1.0642229888763e-25	1.86250829112084e-23	51.8740351960482
"2524643"	"NC_035784.1"	71213534	71213534	"+"	3.67407472437853e-38	2.05040897353497e-35	56.2562160841723
"2532316"	"NC_035784.1"	71911759	71911759	"+"	2.57334826786484e-30	7.12071422232239e-28	64.8181818181818
"2532524"	"NC_035784.1"	71943060	71943060	"+"	1.58884812939372e-38	9.12161068014398e-36	59.7012880241162
"2539279"	"NC_035784.1"	72491989	72491989	"+"	1.25458199903225e-43	1.08317896285897e-40	-50.8545979778527
"2539502"	"NC_035784.1"	72522767	72522767	"+"	5.06670284947975e-57	1.1270062576709e-53	-60.6295349497766
"2539780"	"NC_035784.1"	72554827	72554827	"+"	2.10662901019798e-33	7.77188020801969e-31	-71.7271006261832
"2541370"	"NC_035784.1"	72790741	72790741	"+"	1.07903279820014e-34	4.46521795403826e-32	52.9735092235092
"2541494"	"NC_035784.1"	72818206	72818206	"+"	6.70957999228624e-39	3.96587895328494e-36	-61.0837438423645
"2542614"	"NC_035784.1"	72941242	72941242	"+"	4.93792382539219e-31	1.46128557844344e-28	50.3255742015312
"2543369"	"NC_035784.1"	73013698	73013698	"+"	1.13865632629948e-45	1.15778466730026e-42	55.9071206699028
"2543381"	"NC_035784.1"	73014550	73014550	"+"	5.08556468795227e-29	1.24368324996456e-26	57.5306308654849
"2543424"	"NC_035784.1"	73023142	73023142	"+"	1.0481212495771e-57	2.44838193618596e-54	58.331456154465
"2546174"	"NC_035784.1"	73281185	73281185	"+"	2.08772344495573e-35	9.22052528808097e-33	50.6748799710119
"2546193"	"NC_035784.1"	73283629	73283629	"+"	6.40056055255052e-29	1.54766947562638e-26	51.4376996805112
"2548079"	"NC_035784.1"	73429762	73429762	"+"	8.52872291620782e-34	3.24749887888428e-31	54.4812554489974
"2549316"	"NC_035784.1"	73530125	73530125	"+"	4.75865020890603e-23	6.25314283974327e-21	52.8205128205128
"2549323"	"NC_035784.1"	73530508	73530508	"+"	7.38941347939051e-41	5.14146664513433e-38	58.4295736643281
"2549717"	"NC_035784.1"	73573159	73573159	"+"	2.59918893748091e-48	3.22291437086994e-45	52.0937649022413
