id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
29324,transcript,0.34148213392429,0.000623323502299211,0.0134150421631652,NC_035784.1,-,2016655,2023992,rna-XM_022486611.1,7,1962,gene-LOC111136035,LOC111136035,7.440906,8.702544,5.500712,8.979733,37.230888,13.625544,65.124367,24.456868,47.676865,16.217782,4.722147,7.432702,25.606524,14.70933,4.713602,7.990423,56.889141,27.893542,52.475029,24.548513,75.892982,29.045327,68.135567,27.628874,35.540272,16.950318,26.125895,10.346708,17.303049,12.877369,48.149338,21.637433,27.641184,14.069002,54.959736,25.209077,30.311165,15.816865,7.438838,4.683509,6.793068,5.40267,9.486138,9.722657,51.95668,18.120993,95.790771,28.732771,6.496521,8.20727,6.252163,7.050452
29347,transcript,0.471210854424388,0.0013932712864213,0.0244643952448554,NC_035784.1,+,2200129,2202592,rna-XM_022481230.1,5,1402,gene-LOC111133132,LOC111133132,5.143704,6.015841,5.021158,8.196877,6.044222,2.212029,3.684736,1.383769,15.069901,5.126184,4.377612,6.890401,9.550642,5.48624,4.191786,7.105849,3.338089,1.636712,8.221112,3.845945,7.17475,2.745879,5.676177,2.301682,7.063481,3.368805,5.657632,2.240607,6.775179,5.04226,5.682596,2.553655,9.53281,4.852076,8.742511,4.010038,6.865905,3.582742,2.450784,1.543019,2.716613,2.160579,7.030027,7.205308,4.862339,1.695844,8.146219,2.443486,4.092539,5.17024,6.041207,6.812561
29364,transcript,0.29608155018392,0.000548909583143353,0.0121601378070328,NC_035784.1,+,2264427,2271673,rna-XM_022490059.1,13,2541,gene-LOC111138201,LOC111138201,9.055904,10.591372,8.604819,14.047087,21.801847,7.978913,48.489307,18.209722,62.687527,21.323815,8.218235,12.935577,18.849665,10.827941,5.935897,10.062438,35.605667,17.457957,53.769764,25.154207,41.27594,15.796891,40.267349,16.328352,36.758102,17.531141,21.266167,8.422097,14.205503,10.572096,36.831951,16.551606,23.800472,12.11413,36.830379,16.893456,40.838375,21.310137,4.826971,3.039072,6.420887,5.106666,11.389463,11.673438,48.623768,16.958569,86.322708,25.892793,10.529013,13.301651,10.495996,11.836147
29372,transcript,2.79339115058328,0.000152084799531327,0.00442652982508911,NC_035784.1,+,2306030,2337111,rna-XM_022481417.1,23,3790,gene-LOC111133229,LOC111133229,1.733917,2.02791,1.211028,1.976964,0,0,0,0,0,0,0.479075,0.754068,0,0,0.633556,1.073994,0,0,0,0,0.005899,0.002258,0,0,0.897045,0.42783,1.302565,0.515858,1.318089,0.980955,0.593422,0.266673,0,0,0.729499,0.334609,0.341086,0.177984,2.761345,1.738549,2.541346,2.021186,1.547631,1.586218,3.461658,1.207327,3.836597,1.1508,1.454608,1.837654,1.377171,1.553011
2939,transcript,2.70257095902351,3.35873030608003e-05,0.00128844347629172,NC_035780.1,+,27713542,27717600,rna-XM_022446861.1,5,984,gene-LOC111110378,LOC111110378,5.366465,6.276372,6.342819,10.354446,0,0,0,0,0.72034,0.245031,10.449862,16.448178,0.794991,0.456672,3.884204,6.584441,0,0,0,0,0.189907,0.07268,0,0,1.779214,0.848565,0.482876,0.191235,17.875587,13.303466,0,0,1.543232,0.785485,0,0,0.419603,0.218956,4.977457,3.133818,5.085968,4.044977,10.002634,10.252031,0,0,0.302846,0.09084,6.249371,7.895037,11.091337,12.507502
29393,transcript,0.474416382791294,0.00133729040117914,0.0237732931070726,NC_035784.1,+,2437702,2445572,rna-XM_022486028.1,8,2952,gene-LOC111135724,LOC111135724,10.667442,12.476153,9.145427,14.929612,22.444782,8.214211,38.424114,14.429829,35.784721,12.172545,5.763549,9.071879,12.987804,7.460673,6.718038,11.388311,18.642109,9.140487,27.297935,12.770335,30.168531,11.545927,22.98679,9.32111,22.42378,10.694634,17.489836,6.926546,14.010353,10.426861,21.627201,9.718869,23.799627,12.1137,23.049458,10.572386,23.700539,12.367332,5.797256,3.649965,9.335705,7.424883,10.941126,11.213923,31.520664,10.993499,19.085707,5.724823,9.065305,11.4525,10.541203,11.887126
29409,transcript,43.9929215475369,2.05824135512955e-09,4.78600774237335e-07,NC_035784.1,-,2637720,2640234,rna-XM_022489579.1,3,929,gene-LOC111137884,LOC111137884,12.144242,14.203351,10.246084,16.726399,0,0,3.341227,1.254768,2.139935,0.727921,12.618916,19.862289,1.485468,0.853307,6.759611,11.458785,0.642626,0.315089,1.572659,0.735711,1.52422,0.583341,0,0,1.90958,0.910741,0,0,21.754063,16.189926,1.330463,0.597886,7.127018,3.627559,1.833154,0.840836,1.516558,0.791365,122.388588,77.056123,94.738434,75.347469,16.337997,16.745355,1.949408,0.679897,3.025834,0.907609,18.057051,22.812071,11.942798,13.467679
2941,transcript,2.54820787443093,4.48178482659323e-07,4.20226957079251e-05,NC_035780.1,+,27727921,27731280,rna-XM_022439423.1,5,1028,gene-LOC111105219,LOC111105219,4.771314,5.580311,6.835484,11.158705,0,0,0.271592,0.101994,0.161939,0.055085,4.327694,6.81183,0.724215,0.416016,5.610323,9.51053,0,0,0.36965,0.172927,0,0,0,0,0.743064,0.354392,0,0,8.695972,6.471763,0.241672,0.108603,0.856746,0.436073,0,0,0,0,3.768231,2.372486,3.741042,2.975329,8.082449,8.28397,0,0,0,0,5.128956,6.47958,6.173405,6.961638
29411,transcript,2.07649633155863,0.00334440788654145,0.0467415961111622,NC_035784.1,-,2642909,2645490,rna-XM_022486831.1,2,2496,gene-LOC111136178,LOC111136178,15.960638,18.666833,12.415122,20.267283,0,0,0,0,0.353003,0.120078,15.346277,24.15518,0.772035,0.443485,4.48651,7.60546,0,0,0.060497,0.028301,0,0,0.612851,0.24851,1.091817,0.520723,0.793269,0.31416,20.214088,15.043838,0.253957,0.114124,1.004808,0.511434,0,0,1.57794,0.823395,2.265219,1.426187,7.663255,6.094748,15.138309,15.515755,0,0,0.114183,0.03425,12.17689,15.383469,17.341686,19.555909
29421,transcript,1.84553642861513,0.00127463240816328,0.0229328473485148,NC_035784.1,-,2753889,2756339,rna-XM_022488316.1,3,2008,gene-LOC111137071,LOC111137071,11.84559,13.854061,10.028278,16.370838,0.174728,0.063946,0,0,0.373008,0.126883,8.82637,13.892787,0.865538,0.497197,6.271022,10.630536,0.423805,0.207798,0,0,1.791833,0.68576,0.40268,0.163286,0.772321,0.368345,0.787645,0.311933,19.092497,14.209121,0.065197,0.029298,1.564587,0.796354,0.606973,0.278408,0.808657,0.421971,1.958087,1.232816,6.87553,5.468254,18.28491,18.74081,0.639913,0.223183,0.149402,0.044814,11.596752,14.650561,11.954971,13.481407
29425,transcript,0.463015543180794,0.000743999217411195,0.0153695733822823,NC_035784.1,+,2776545,2779684,rna-XM_022489196.1,1,3140,gene-LOC111137641,LOC111137641,8.775692,10.263649,7.763727,12.674032,31.53793,11.542068,19.46817,7.311096,56.671787,19.277498,9.564013,15.053844,18.628979,10.701171,6.61656,11.216287,27.724857,13.593885,22.398726,10.47842,36.180019,13.84661,20.705093,8.395885,21.334394,10.17507,26.053864,10.318181,13.292994,9.892984,24.39459,10.962483,20.775795,10.574609,23.59396,10.82214,16.707052,8.718015,7.970701,5.018371,6.613161,5.259586,11.834077,12.129138,26.376755,9.199452,24.225817,7.266617,10.048089,12.694084,11.547258,13.021636
29428,transcript,0.279882527081316,4.71700612623138e-05,0.00169216332682659,NC_035784.1,-,2806948,2808008,rna-XM_022487061.1,2,698,gene-LOC111136305,LOC111136305,7.235561,8.462382,7.748932,12.649879,130.488541,47.755438,154.478516,58.013013,229.942673,78.217393,7.33279,11.541878,76.37822,43.874461,6.401869,10.852346,115.428375,56.596148,148.350998,69.40056,241.060165,92.257165,160.038681,64.895455,123.654716,58.974978,134.399719,53.226679,13.441275,10.003338,119.744987,53.811211,139.322342,70.913255,168.835236,77.441792,96.156158,50.175867,29.015759,18.268385,14.936963,11.879681,16.116045,16.517869,76.0616,26.528095,137.909744,41.366502,7.132074,9.010185,11.716332,13.212298
29431,transcript,3.4364926432735,0.00143880500117777,0.0250175094461086,NC_035784.1,-,2823328,2824879,rna-XM_022489331.1,1,1552,gene-LOC111137718,LOC111137718,16.105671,18.836457,13.730024,22.413818,6.007732,2.198675,0,0,0.577964,0.1966,10.284794,16.18836,4.804124,2.759666,10.110825,17.139709,0.353737,0.173442,0.566366,0.264954,5.280928,2.021087,3.829897,1.553018,1.010309,0.481849,7.208763,2.854906,25.040592,18.635845,0.506443,0.227586,1.731314,0.881216,2.958763,1.357133,2.552835,1.332111,10.837804,6.823505,12.800414,10.180439,25.813145,26.456748,0.62049,0.216409,1.231314,0.369337,16.865335,21.306536,17.420393,19.644665
2944,transcript,0.153014288361345,0.00127693923715166,0.0229491476790589,NC_035780.1,-,27744622,27756499,rna-XM_022484654.1,13,1713,gene-LOC111134997,LOC111134997,0,0,0,0,11.181511,4.092144,6.361011,2.38882,27.018625,9.190666,0,0,14.230221,8.174363,0,0,14.6037,7.160399,9.463831,4.427305,7.459058,2.854688,8.452609,3.427521,11.578821,5.522318,17.025066,6.742482,4.041314,3.007649,16.993746,7.636679,44.38414,22.590949,12.266735,5.626538,12.161643,6.346146,0,0,3.790643,3.014778,0,0,12.42862,4.334745,10.846956,3.253582,0,0,1.957537,2.207479
29441,transcript,2.04352258024686,0.00197310353459668,0.0318556075223946,NC_035784.1,-,2956023,2962034,rna-XR_002639437.1,4,2009,gene-LOC111134343,LOC111134343,4.301856,5.031254,6.702468,10.941561,1.280737,0.468717,0,0,0.689398,0.234506,6.085008,9.577858,0.817335,0.469507,8.023211,13.600819,0,0,0.281732,0.131798,0,0,0.946799,0.383926,0.386674,0.184417,0.409853,0.162315,9.200901,6.847544,0,0,0.358387,0.182414,0.22943,0.105236,1.455835,0.759679,2.573037,1.61999,3.934341,3.129064,7.598954,7.78842,0.179574,0.06263,0,0,9.070787,11.459426,7.584379,8.552768
29450,transcript,0.309652124397823,0.00267353489693378,0.0397180839387538,NC_035784.1,-,3007808,3009822,rna-XM_022481363.1,4,1538,gene-LOC111133210,LOC111133210,6.453472,7.547686,6.720234,10.970563,45.163574,16.528702,45.328995,17.022895,29.289532,9.963139,3.708973,5.837957,25.19272,14.471626,4.587198,7.776145,21.578674,10.580326,47.746994,22.336676,20.386866,7.802345,49.714348,20.159097,40.96814,19.539046,51.466263,20.382321,13.67864,10.179991,58.589725,26.329153,18.326139,9.327766,43.533161,19.967905,11.855006,6.186137,4.054843,2.552938,8.877926,7.060801,11.064063,11.339925,30.030556,10.473793,37.46489,11.237723,10.676023,13.487374,8.200043,9.247042
29454,transcript,0.208267509512547,9.5136695895115e-05,0.00301069175007726,NC_035784.1,-,3025224,3029742,rna-XM_022489835.1,7,1054,gene-LOC111138049,LOC111138049,16.752621,19.5931,8.341709,13.617569,72.422203,26.504657,21.728184,8.159823,67.059769,22.811078,7.651781,12.043973,86.114174,49.467151,4.91566,8.332948,51.670303,25.334673,36.243828,16.955342,33.697342,12.896454,45.330643,18.381511,32.378082,15.442166,51.503319,20.396997,14.871904,11.068049,48.975807,22.008834,27.824476,14.162295,51.522297,23.632383,61.92363,32.31277,5.888045,3.707126,8.590524,6.832224,14.389297,14.748068,29.811195,10.397286,89.276566,26.778813,9.139307,11.545989,10.784853,12.161885
29461,transcript,0.263766660121047,3.54227164556242e-06,0.000229864418269874,NC_035784.1,+,3044404,3091525,rna-XM_022479947.1,34,6629,gene-LOC111132178,LOC111132178,0,0,0,0,18.754499,6.863663,14.333728,5.382902,34.359341,11.687687,0,0,10.704982,6.149336,0,0,22.524651,11.044152,8.282766,3.874788,25.140236,9.621527,17.548,7.115689,12.931074,6.167252,21.328077,8.446615,0,0,19.12668,8.595181,11.933893,6.074196,9.996802,4.58536,17.019058,8.880825,2.60983,1.643155,0,0,0,0,23.127151,8.066084,26.27284,7.880629,0,0,0,0
29475,transcript,54.5798285833259,5.79184070037542e-07,5.14119989583255e-05,NC_035784.1,-,3151822,3157342,rna-XM_022486433.1,7,1182,gene-LOC111135943,LOC111135943,11.969967,13.999527,7.549779,12.324769,3.890017,1.423646,3.357022,1.260699,1.091783,0.371381,13.480541,21.218494,3.541869,2.03458,6.493589,11.007828,0.613875,0.300992,1.294416,0.605545,0.970389,0.371382,1.862821,0.755371,2.376481,1.133421,1.092118,0.432514,11.584232,8.62128,2.101811,0.944515,11.630287,5.919664,0.302876,0.138924,1.155555,0.602988,158.146805,99.569575,183.371826,145.839471,6.257591,6.413612,4.98411,1.738314,6.271574,1.88118,25.027073,31.61753,6.31857,7.125338
29477,transcript,0.156770542303287,0.000579169857347961,0.0126643826592427,NC_035784.1,-,3159347,3161819,rna-XM_022486434.1,3,1152,gene-LOC111135944,LOC111135944,7.3538,8.600669,4.294524,7.010671,31.349276,11.473026,209.886353,78.820926,272.59552,92.726203,5.800943,9.130737,56.65744,32.546119,3.571585,6.054494,183.202316,89.82666,153.019562,71.584577,220.33696,84.326099,160.931076,65.25732,101.539856,48.427678,44.698593,17.702103,12.946733,9.635288,129.419327,58.158683,63.084259,32.109065,119.744507,54.924727,117.19474,61.154145,6.058255,3.814291,9.455209,7.519927,7.774676,7.968523,160.937469,56.130352,299.970917,89.977308,6.320887,7.985386,5.622882,6.340823
29485,transcript,3.88650813779089,0.000825636702578958,0.0166105681185305,NC_035784.1,+,3204720,3208849,rna-XM_022484424.1,7,1857,gene-LOC111134892,LOC111134892,4.267336,4.990881,5.284781,8.627233,6.894649,2.523264,2.994594,1.124593,6.795418,2.311532,5.754669,9.057901,7.498509,4.30742,4.214094,7.143665,1.227383,0.601803,2.826464,1.322257,5.265453,2.015164,6.235932,2.528661,2.205889,1.052061,8.536647,3.380791,8.08712,6.01864,5.192646,2.33348,12.840827,6.535814,7.131485,3.271088,3.631979,1.895226,30.337425,19.100509,12.215096,9.714923,8.916327,9.138639,3.501886,1.221357,4.596442,1.378719,6.124874,7.737756,5.997821,6.763635
29493,transcript,0.393757337498173,0.00104711008178704,0.0198175850276994,NC_035784.1,-,3263345,3268376,rna-XM_022483703.1,2,2671,gene-LOC111134570,LOC111134570,13.163233,15.395116,9.349631,15.262968,36.067768,13.199872,32.840885,12.333098,26.942343,9.164718,11.81505,18.596996,12.677275,7.282293,9.137464,15.489683,31.994009,15.68711,17.36915,8.125518,22.836262,8.739763,29.072592,11.788894,19.910896,9.496157,19.671658,7.790619,19.140186,14.244613,28.849121,12.964268,27.682436,14.089999,11.64957,5.343456,16.448523,8.58311,4.271808,2.68954,10.600898,8.431117,17.033318,17.458012,23.637215,8.24398,47.071507,14.11926,15.005241,18.956618,15.037764,16.957817
29508,transcript,0.127811234653378,6.71415311899182e-05,0.00225248781427421,NC_035784.1,-,3427218,3446998,rna-XM_022489130.1,15,3545,gene-LOC111137602,LOC111137602,0,0,0,0,19.989866,7.315775,51.126846,19.200226,14.891251,5.065414,0,0,9.266689,5.323127,0,0,10.916586,5.352555,6.128778,2.867123,10.443934,3.997043,35.859325,14.540905,33.367676,15.914136,18.037008,7.143244,0,0,8.458475,3.801084,33.152519,16.8742,23.884567,10.955436,20.726147,10.815245,0.518318,0.326334,0.478402,0.380483,0,0,8.259708,2.880748,27.070621,8.119926,0,0,0,0
2952,transcript,0.156394560512372,0.000307011435034754,0.00767863596167594,NC_035780.1,-,27793547,27795324,rna-XR_002634986.1,2,420,gene-LOC111105017,LOC111105017,8.369047,9.788055,6.575562,10.734391,67.133339,24.569069,111.321426,41.805757,409.542847,139.310261,3.666667,5.771367,95.728569,54.990014,4.911905,8.326583,162.947632,79.895505,287.359528,134.430591,202.421432,77.469571,157.199997,63.744373,193.090485,92.091166,183.764282,72.776658,16.650002,12.391355,291.588104,131.03437,114.066673,58.058449,427.033295,195.87276,159.464279,83.211087,20.700001,13.032766,8.861905,7.048059,11.1,11.376758,100.178581,34.939403,182.585724,54.767216,6.897713,8.714109,13.205753,14.891891
29520,transcript,0.132029872151799,3.17262551485786e-06,0.00021387894988713,NC_035784.1,+,3556490,3568831,rna-XM_022482691.1,16,9362,gene-LOC111133947,LOC111133947,15.055701,17.60846,10.252382,16.73668,27.649809,10.119117,41.542137,15.600775,68.604668,23.336592,11.458468,18.035733,25.970039,14.918146,9.174675,15.552762,38.767944,19.008466,66.308861,31.020163,44.597679,17.068168,37.007107,15.006329,32.597733,15.546925,64.204277,25.426991,26.264685,19.546846,75.614182,33.979633,43.949001,22.369468,92.161583,42.272918,36.213985,18.897054,2.3585,1.484917,6.249371,4.970256,17.463835,17.899264,54.091476,18.865548,88.216667,26.460893,15.021814,18.977555,15.857198,17.881878
29521,transcript,0.132006938009819,8.66078184953434e-05,0.00278752085024782,NC_035784.1,+,3584538,3589864,rna-XM_022485270.1,5,3258,gene-LOC111135320,LOC111135320,14.197343,16.604564,15.457306,25.233549,26.117556,9.558351,75.230194,28.25202,109.444435,37.228663,10.085113,15.87406,28.459484,16.348175,9.52364,16.144322,78.045433,38.266768,108.982513,50.983462,92.139969,35.263281,75.384903,30.56847,70.415604,33.583504,102.077347,40.425964,28.833092,21.45832,118.308792,53.165811,44.212399,22.503535,111.862206,51.309252,58.077347,30.305716,3.101122,1.952473,8.058866,6.409386,17.229753,17.659345,115.716698,40.35865,149.162659,44.741852,15.826495,19.994135,17.304461,19.513931
29527,transcript,0.228792535415782,1.16133951233444e-06,9.22431277507419e-05,NC_035784.1,-,3608953,3623386,rna-XM_022485346.1,16,4145,gene-LOC111135361,LOC111135361,7.333549,8.576984,4.794509,7.82688,127.884483,46.80242,282.630554,106.139354,367.733276,125.088301,3.344773,5.264703,117.569237,67.536097,4.285527,7.264757,218.890625,107.325137,194.850906,91.153833,304.981903,116.720927,233.468277,94.67105,134.76091,64.271885,121.171654,47.987933,12.648873,9.413613,193.456238,86.935701,85.795006,43.668539,192.636978,88.359238,146.585037,76.490486,22.243544,14.004584,11.120869,8.844661,7.346955,7.530138,235.909927,82.278585,302.674377,90.78822,6.328233,7.994666,7.639203,8.614592
29534,transcript,2.82123777929267,2.90566044047758e-06,0.000198805411246237,NC_035784.1,+,3698137,3708134,rna-XM_022490016.1,6,911,gene-LOC111138169,LOC111138169,5.116669,5.984222,4.16538,6.799847,0,0,0,0,0,0,7.198749,11.330897,1.187036,0.681877,5.995958,10.164252,0,0,0,0,0,0,0,0,0.953752,0.454876,0,0,8.786781,6.539346,0,0,0.247694,0.126073,0.317367,0.145571,0.455813,0.237851,4.922708,3.099348,3.260171,2.592883,7.349135,7.532372,0.668146,0.23303,0.250781,0.075223,4.997837,6.313933,5.356573,6.040511
29547,transcript,7.06596047718138,9.11097218567747e-05,0.00291052251335196,NC_035784.1,-,3849244,3856665,rna-XM_022484284.1,6,3195,gene-LOC111134839,LOC111134839,0,0,0,0,4.954617,1.813262,6.785915,2.548389,11.587646,3.941658,0.443491,0.698059,5.654773,3.24831,0,0,8.002795,3.923882,6.768388,3.166341,10.838185,4.147928,7.298279,2.959442,6.579369,3.137916,5.550616,2.198225,0.2498,0.185908,5.774648,2.595021,10.843088,5.51899,6.785915,3.112581,6.464476,3.37327,46.274181,29.134326,14.812245,11.78049,0,0,8.250078,2.877389,10.544444,3.162842,0,0,0,0
29551,transcript,0.445002697320841,0.000827709939306698,0.0166314240716422,NC_035784.1,-,3891496,3897734,rna-XM_022480208.1,7,3004,gene-LOC111132406,LOC111132406,2.779924,3.251272,2.432575,3.9711,8.855527,3.240894,9.749334,3.661274,18.818575,6.401334,2.31115,3.637771,4.966378,2.85287,2.451053,4.154986,12.384821,6.072451,13.038614,6.099636,7.988682,3.057383,15.257991,6.187093,9.69141,4.62215,6.419108,2.542176,3.774331,2.808953,11.29777,5.077012,8.41012,4.280641,7.519141,3.448899,7.928761,4.137358,1.623835,1.02237,2.97539,2.36639,3.524241,3.612111,8.805261,3.071021,10.889315,3.266287,3.033453,3.832262,3.346621,3.773925
29552,transcript,43.918696149311,4.17812926478689e-08,5.77896508524769e-06,NC_035784.1,+,3897951,3906557,rna-XM_022488490.1,22,3566,gene-LOC111137169,LOC111137169,14.350538,16.783734,6.499683,10.610521,5.19291,1.900471,13.039426,4.896839,11.639374,3.959254,13.08588,20.597294,5.699128,3.273789,4.58906,7.779301,13.757991,6.745736,16.414747,7.679036,17.553143,6.717838,13.374087,5.423173,9.640906,4.598063,8.246216,3.265771,14.723837,10.957854,7.919517,3.558886,20.912928,10.644408,5.858806,2.687333,7.466204,3.895988,365.289001,229.986756,177.087479,140.841397,12.050653,12.351114,8.454572,2.948711,22.866941,6.859018,19.498594,24.63322,11.065616,12.478497
29553,transcript,0.307557695722531,0.000129131516541481,0.00387442845656809,NC_035784.1,-,3908390,3917627,rna-XM_022481124.1,13,1740,gene-LOC111133059,LOC111133059,7.097891,8.301369,4.696366,7.666665,24.354027,8.912945,38.813511,14.576064,73.940804,25.151734,5.723682,9.009128,18.587355,10.677261,4.293866,7.278893,39.982182,19.603823,42.783047,20.014476,42.331322,16.200801,37.463211,15.191278,41.39455,19.742414,28.289654,11.203627,8.095628,6.024972,41.195404,18.512462,18.097128,9.211202,30.991955,14.215472,33.712643,17.591812,3.949119,2.486374,7.86374,6.254198,6.441946,6.602564,38.497696,13.426887,46.000862,13.798117,5.701463,7.202847,8.294736,9.353825
29555,transcript,0.123620634591127,0.000793857267667009,0.016082124912984,NC_035784.1,+,3917726,3953350,rna-XM_022486788.1,49,9506,gene-LOC111136148,LOC111136148,2.267223,2.65164,0,0,25.13002,9.196939,9.956306,3.739001,9.953073,3.385641,0,0,11.328581,6.507554,0,0,10.96075,5.374209,0,0,10.628156,4.067547,4.41268,1.789335,5.671367,2.70486,23.850822,9.445705,0,0,8.280441,3.721079,19.430441,9.889841,23.726425,10.882899,14.020147,7.315944,0,0,0,0,0,0,3.698833,1.290046,12.408525,3.72198,0,0,0,0
29575,transcript,0.362294212098125,0.000631803851661061,0.0135475802178094,NC_035784.1,-,4102078,4114192,rna-XM_022490279.1,13,2774,gene-LOC111138352,LOC111138352,7.090293,8.292483,5.034414,8.218517,27.752504,10.1567,72.001999,27.039701,75.82373,25.792231,5.343483,8.410691,21.975597,12.623592,6.084148,10.31375,41.714272,20.453091,65.657196,30.715305,64.506874,24.687701,53.379879,21.645464,42.222309,20.1372,29.578377,11.714003,12.156014,9.046814,51.12225,22.973406,26.873251,13.678134,49.385796,22.652407,41.929371,21.879436,7.742,4.87438,8.040271,6.394597,9.224209,9.454198,52.317318,18.246773,77.940063,23.37839,6.72202,8.492151,9.561359,10.782173
29578,transcript,46.2067970151049,1.4149270225472e-06,0.000109012228635095,NC_035784.1,-,4128267,4130824,rna-XM_022485458.1,3,2218,gene-LOC111135415,LOC111135415,8.331884,9.744591,4.319366,7.051224,0.24752,0.090586,9.62579,3.614879,10.07394,3.426756,7.115127,11.199275,5.191614,2.982254,5.839594,9.899186,2.701082,1.324378,11.899856,5.56691,12.517584,4.790658,9.137962,3.70543,7.421427,3.539521,1.223922,0.484713,9.860912,7.338741,9.061064,4.071877,19.81605,10.086111,7.84175,3.596875,11.369703,5.932898,292.86972,184.391418,159.202881,126.6174,7.90487,8.101963,12.192514,4.252398,12.597836,3.778764,13.749773,17.370544,6.903162,7.784572
